""	"gender"	"race"
"3822"	"Female"	"AfricanAmerican"
"3823"	"Female"	"Caucasian"
"3824"	"Male"	"Caucasian"
"3825"	"Female"	"AfricanAmerican"
"3826"	"Male"	"Caucasian"
"3827"	"Male"	"AfricanAmerican"
"3828"	"Female"	"Caucasian"
"3829"	"Female"	"AfricanAmerican"
"3830"	"Male"	"Caucasian"
"3831"	"Male"	"Caucasian"
"3832"	"Male"	"Caucasian"
"3833"	"Male"	"AfricanAmerican"
"3834"	"Female"	"Caucasian"
"3835"	"Male"	"Caucasian"
"3836"	"Male"	"Caucasian"
"3837"	"Male"	"Caucasian"
"3838"	"Male"	"Caucasian"
"3839"	"Female"	"Caucasian"
"3840"	"Female"	"Caucasian"
"3841"	"Male"	"Caucasian"
"3842"	"Male"	"Caucasian"
"3843"	"Female"	"Caucasian"
"3844"	"Male"	"Caucasian"
"3845"	"Male"	"AfricanAmerican"
"3846"	"Male"	"Caucasian"
"3847"	"Female"	"Caucasian"
"3848"	"Male"	"AfricanAmerican"
"3849"	"Male"	"Caucasian"
"3850"	"Male"	"Asian"
"3851"	"Female"	"AfricanAmerican"
"3852"	"Male"	"Caucasian"
"3853"	"Male"	"Caucasian"
"3854"	"Female"	"Asian"
"3855"	"Female"	"Caucasian"
"3856"	"Female"	"Caucasian"
"3857"	"Male"	"Caucasian"
"3858"	"Male"	"AfricanAmerican"
"3859"	"Female"	"Caucasian"
"3860"	"Female"	"Caucasian"
"3861"	"Male"	"Caucasian"
"3862"	"Male"	"Caucasian"
"3863"	"Male"	"AfricanAmerican"
"3864"	"Male"	"Caucasian"
"3865"	"Male"	"Hispanic"
"3866"	"Male"	"Caucasian"
"3867"	"Male"	"Caucasian"
"3868"	"Female"	"Caucasian"
"3869"	"Female"	"Caucasian"
"3870"	"Male"	"Caucasian"
"3871"	"Male"	"Caucasian"
"3872"	"Female"	"Caucasian"
"3873"	"Male"	"Caucasian"
"3874"	"Female"	"AfricanAmerican"
"3875"	"Male"	"Caucasian"
"3876"	"Male"	"Caucasian"
"3877"	"Male"	"Caucasian"
"3878"	"Female"	"Caucasian"
"3879"	"Male"	"Caucasian"
"3880"	"Female"	"Caucasian"
"3881"	"Male"	"AfricanAmerican"
"3882"	"Male"	"AfricanAmerican"
"3883"	"Female"	"AfricanAmerican"
"3884"	"Female"	"Caucasian"
"3885"	"Male"	"Caucasian"
"3886"	"Female"	"Caucasian"
"3887"	"Female"	"AfricanAmerican"
"3888"	"Male"	"Caucasian"
"3889"	"Female"	"AfricanAmerican"
"3890"	"Female"	"Caucasian"
"3891"	"Female"	"AfricanAmerican"
"3892"	"Female"	"Caucasian"
"3893"	"Female"	"Caucasian"
"3894"	"Male"	"Hispanic"
"3895"	"Female"	"Caucasian"
"3896"	"Female"	"Caucasian"
"3897"	"Female"	"AfricanAmerican"
"3898"	"Male"	"Caucasian"
"3899"	"Female"	"Caucasian"
"3900"	"Female"	"AfricanAmerican"
"3901"	"Male"	"Other"
"3902"	"Male"	"Caucasian"
"3903"	"Male"	"Caucasian"
"3904"	"Male"	"Caucasian"
"3905"	"Female"	"AfricanAmerican"
"3906"	"Male"	"AfricanAmerican"
"3907"	"Male"	"AfricanAmerican"
"3908"	"Female"	"Caucasian"
"3909"	"Female"	"Caucasian"
"3910"	"Female"	"Caucasian"
"3911"	"Female"	"Caucasian"
"3912"	"Female"	"AfricanAmerican"
"3913"	"Female"	"AfricanAmerican"
"3914"	"Male"	"Caucasian"
"3915"	"Male"	"Caucasian"
"3916"	"Female"	"Caucasian"
"3917"	"Female"	"Caucasian"
"3918"	"Female"	"Caucasian"
"3919"	"Female"	"Caucasian"
"3920"	"Male"	"AfricanAmerican"
"3921"	"Male"	"AfricanAmerican"
"3922"	"Male"	"Caucasian"
"3923"	"Female"	"AfricanAmerican"
"3924"	"Male"	"AfricanAmerican"
"3925"	"Female"	"Other"
"3926"	"Female"	"AfricanAmerican"
"3927"	"Female"	"Caucasian"
"3928"	"Male"	"?"
"3929"	"Male"	"Caucasian"
"3930"	"Female"	"Caucasian"
"3931"	"Female"	"AfricanAmerican"
"3932"	"Female"	"AfricanAmerican"
"3933"	"Male"	"AfricanAmerican"
"3934"	"Male"	"AfricanAmerican"
"3935"	"Female"	"Caucasian"
"3936"	"Male"	"Caucasian"
"3937"	"Male"	"AfricanAmerican"
"3938"	"Female"	"Caucasian"
"3939"	"Female"	"Caucasian"
"3940"	"Female"	"Caucasian"
"3941"	"Male"	"Caucasian"
"3942"	"Male"	"Caucasian"
"3943"	"Female"	"Caucasian"
"3944"	"Female"	"AfricanAmerican"
"3945"	"Male"	"Caucasian"
"3946"	"Male"	"Caucasian"
"3947"	"Female"	"AfricanAmerican"
"3948"	"Male"	"AfricanAmerican"
"3949"	"Male"	"Caucasian"
"3950"	"Male"	"AfricanAmerican"
"3951"	"Female"	"AfricanAmerican"
"3952"	"Male"	"Caucasian"
"3953"	"Female"	"Caucasian"
"3954"	"Female"	"Caucasian"
"3955"	"Female"	"Other"
"3956"	"Male"	"Caucasian"
"3957"	"Male"	"Caucasian"
"3958"	"Female"	"Caucasian"
"3959"	"Female"	"AfricanAmerican"
"3960"	"Male"	"AfricanAmerican"
"3961"	"Female"	"Caucasian"
"3962"	"Female"	"AfricanAmerican"
"3963"	"Male"	"Caucasian"
"3964"	"Female"	"Caucasian"
"3965"	"Female"	"AfricanAmerican"
"3966"	"Female"	"Caucasian"
"3967"	"Female"	"Caucasian"
"3968"	"Male"	"Caucasian"
"3969"	"Male"	"Caucasian"
"3970"	"Female"	"Caucasian"
"3971"	"Male"	"Caucasian"
"3972"	"Male"	"Caucasian"
"3973"	"Female"	"AfricanAmerican"
"3974"	"Female"	"Caucasian"
"3975"	"Male"	"Caucasian"
"3976"	"Male"	"AfricanAmerican"
"3977"	"Male"	"Caucasian"
"3978"	"Male"	"Caucasian"
"3979"	"Female"	"Caucasian"
"3980"	"Female"	"Caucasian"
"3981"	"Male"	"AfricanAmerican"
"3982"	"Male"	"Hispanic"
"3983"	"Male"	"Caucasian"
"3984"	"Female"	"Caucasian"
"3985"	"Female"	"AfricanAmerican"
"3986"	"Male"	"Caucasian"
"3987"	"Female"	"Caucasian"
"3988"	"Male"	"AfricanAmerican"
"3989"	"Male"	"Caucasian"
"3990"	"Female"	"Caucasian"
"3991"	"Female"	"Caucasian"
"3992"	"Male"	"Caucasian"
"3993"	"Male"	"Caucasian"
"3994"	"Female"	"Caucasian"
"3995"	"Female"	"Caucasian"
"3996"	"Male"	"Caucasian"
"3997"	"Female"	"AfricanAmerican"
"3998"	"Female"	"Caucasian"
"3999"	"Female"	"Caucasian"
"4000"	"Male"	"Caucasian"
"4001"	"Female"	"Caucasian"
"4002"	"Male"	"AfricanAmerican"
"4003"	"Male"	"Caucasian"
"4004"	"Male"	"Caucasian"
"4005"	"Male"	"Caucasian"
"4006"	"Female"	"Caucasian"
"4007"	"Male"	"Caucasian"
"4008"	"Female"	"Caucasian"
"4009"	"Male"	"Caucasian"
"4010"	"Female"	"Caucasian"
"4011"	"Female"	"AfricanAmerican"
"4012"	"Male"	"Caucasian"
"4013"	"Male"	"Caucasian"
"4014"	"Male"	"Caucasian"
"4015"	"Male"	"Caucasian"
"4016"	"Female"	"AfricanAmerican"
"4017"	"Female"	"Caucasian"
"4018"	"Male"	"Caucasian"
"4019"	"Female"	"Caucasian"
"4020"	"Female"	"AfricanAmerican"
"4021"	"Female"	"Hispanic"
"4022"	"Female"	"Caucasian"
"4023"	"Male"	"Caucasian"
"4024"	"Male"	"Caucasian"
"4025"	"Female"	"Caucasian"
"4026"	"Male"	"Caucasian"
"4027"	"Female"	"Caucasian"
"4028"	"Male"	"Caucasian"
"4029"	"Female"	"Caucasian"
"4030"	"Female"	"Hispanic"
"4031"	"Male"	"Caucasian"
"4032"	"Male"	"AfricanAmerican"
"4033"	"Male"	"Caucasian"
"4034"	"Female"	"AfricanAmerican"
"4035"	"Male"	"Caucasian"
"4036"	"Female"	"Caucasian"
"4037"	"Male"	"Caucasian"
"4038"	"Female"	"AfricanAmerican"
"4039"	"Female"	"Caucasian"
"4040"	"Female"	"Caucasian"
"4041"	"Female"	"Caucasian"
"4042"	"Male"	"Caucasian"
"4043"	"Male"	"Caucasian"
"4044"	"Male"	"Caucasian"
"4045"	"Female"	"Caucasian"
"4046"	"Male"	"Caucasian"
"4047"	"Male"	"Caucasian"
"4048"	"Male"	"AfricanAmerican"
"4049"	"Male"	"Caucasian"
"4050"	"Female"	"Caucasian"
"4051"	"Female"	"Caucasian"
"4052"	"Female"	"Caucasian"
"4053"	"Male"	"Caucasian"
"4054"	"Female"	"Caucasian"
"4055"	"Male"	"Caucasian"
"4056"	"Male"	"Hispanic"
"4057"	"Male"	"Caucasian"
"4058"	"Male"	"Caucasian"
"4059"	"Female"	"Caucasian"
"4060"	"Male"	"Caucasian"
"4061"	"Male"	"AfricanAmerican"
"4062"	"Male"	"Caucasian"
"4063"	"Male"	"Caucasian"
"4064"	"Male"	"Caucasian"
"4065"	"Female"	"Caucasian"
"4066"	"Male"	"Caucasian"
"4067"	"Female"	"Caucasian"
"4068"	"Female"	"Caucasian"
"4069"	"Male"	"Caucasian"
"4070"	"Female"	"Caucasian"
"4071"	"Male"	"Caucasian"
"4072"	"Male"	"Caucasian"
"4073"	"Female"	"AfricanAmerican"
"4074"	"Female"	"Caucasian"
"4075"	"Male"	"Caucasian"
"4076"	"Male"	"Asian"
"4077"	"Female"	"Caucasian"
"4078"	"Female"	"Caucasian"
"4079"	"Female"	"AfricanAmerican"
"4080"	"Female"	"Caucasian"
"4081"	"Male"	"AfricanAmerican"
"4082"	"Male"	"Caucasian"
"4083"	"Male"	"Caucasian"
"4084"	"Female"	"AfricanAmerican"
"4085"	"Female"	"Caucasian"
"4086"	"Female"	"AfricanAmerican"
"4087"	"Female"	"Caucasian"
"4088"	"Female"	"Caucasian"
"4089"	"Female"	"Caucasian"
"4090"	"Male"	"AfricanAmerican"
"4091"	"Male"	"Caucasian"
"4092"	"Female"	"Caucasian"
"4093"	"Male"	"Caucasian"
"4094"	"Female"	"AfricanAmerican"
"4095"	"Male"	"Caucasian"
"4096"	"Male"	"Caucasian"
"4097"	"Female"	"Caucasian"
"4098"	"Female"	"AfricanAmerican"
"4099"	"Female"	"Caucasian"
"4100"	"Female"	"Caucasian"
"4101"	"Female"	"Caucasian"
"4102"	"Female"	"Caucasian"
"4103"	"Male"	"Caucasian"
"4104"	"Female"	"Caucasian"
"4105"	"Female"	"Caucasian"
"4106"	"Male"	"Caucasian"
"4107"	"Female"	"AfricanAmerican"
"4108"	"Female"	"Caucasian"
"4109"	"Female"	"Caucasian"
"4110"	"Male"	"Caucasian"
"4111"	"Female"	"AfricanAmerican"
"4112"	"Female"	"AfricanAmerican"
"4113"	"Male"	"AfricanAmerican"
"4114"	"Female"	"AfricanAmerican"
"4115"	"Female"	"Caucasian"
"4116"	"Female"	"Caucasian"
"4117"	"Female"	"Caucasian"
"4118"	"Male"	"Caucasian"
"4119"	"Male"	"Caucasian"
"4120"	"Male"	"Caucasian"
"4121"	"Male"	"Caucasian"
"4122"	"Female"	"AfricanAmerican"
"4123"	"Female"	"Caucasian"
"4124"	"Female"	"Caucasian"
"4125"	"Male"	"AfricanAmerican"
"4126"	"Male"	"Caucasian"
"4127"	"Female"	"?"
"4128"	"Female"	"Caucasian"
"4129"	"Female"	"Caucasian"
"4130"	"Female"	"Caucasian"
"4131"	"Female"	"Caucasian"
"4132"	"Male"	"Hispanic"
"4133"	"Female"	"Caucasian"
"4134"	"Male"	"AfricanAmerican"
"4135"	"Female"	"Caucasian"
"4136"	"Female"	"AfricanAmerican"
"4137"	"Male"	"Caucasian"
"4138"	"Female"	"Caucasian"
"4139"	"Male"	"Caucasian"
"4140"	"Male"	"Caucasian"
"4141"	"Female"	"Caucasian"
"4142"	"Male"	"AfricanAmerican"
"4143"	"Male"	"Caucasian"
"4144"	"Female"	"Caucasian"
"4145"	"Male"	"Caucasian"
"4146"	"Female"	"Caucasian"
"4147"	"Female"	"Caucasian"
"4148"	"Male"	"Caucasian"
"4149"	"Female"	"Caucasian"
"4150"	"Female"	"Caucasian"
"4151"	"Female"	"Caucasian"
"4152"	"Female"	"Caucasian"
"4153"	"Female"	"?"
"4154"	"Female"	"Caucasian"
"4155"	"Female"	"Caucasian"
"4156"	"Male"	"Caucasian"
"4157"	"Female"	"Caucasian"
"4158"	"Female"	"Caucasian"
"4159"	"Male"	"Other"
"4160"	"Male"	"Caucasian"
"4161"	"Male"	"Caucasian"
"4162"	"Male"	"Caucasian"
"4163"	"Male"	"AfricanAmerican"
"4164"	"Male"	"AfricanAmerican"
"4165"	"Female"	"Caucasian"
"4166"	"Female"	"Caucasian"
"4167"	"Male"	"Hispanic"
"4168"	"Female"	"Caucasian"
"4169"	"Female"	"Caucasian"
"4170"	"Male"	"Caucasian"
"4171"	"Female"	"Caucasian"
"4172"	"Female"	"Caucasian"
"4173"	"Female"	"Caucasian"
"4174"	"Female"	"Caucasian"
"4175"	"Male"	"?"
"4176"	"Female"	"Caucasian"
"4177"	"Male"	"Caucasian"
"4178"	"Female"	"Caucasian"
"4179"	"Male"	"Caucasian"
"4180"	"Male"	"Caucasian"
"4181"	"Female"	"Caucasian"
"4182"	"Male"	"AfricanAmerican"
"4183"	"Female"	"Caucasian"
"4184"	"Female"	"Caucasian"
"4185"	"Male"	"Caucasian"
"4186"	"Female"	"Caucasian"
"4187"	"Male"	"Caucasian"
"4188"	"Female"	"Caucasian"
"4189"	"Female"	"Hispanic"
"4190"	"Female"	"?"
"4191"	"Female"	"Caucasian"
"4192"	"Female"	"Caucasian"
"4193"	"Male"	"AfricanAmerican"
"4194"	"Male"	"Caucasian"
"4195"	"Female"	"Caucasian"
"4196"	"Female"	"Caucasian"
"4197"	"Female"	"Caucasian"
"4198"	"Male"	"AfricanAmerican"
"4199"	"Male"	"Caucasian"
"4200"	"Female"	"?"
"4201"	"Male"	"Caucasian"
"4202"	"Male"	"Caucasian"
"4203"	"Male"	"Caucasian"
"4204"	"Female"	"Caucasian"
"4205"	"Female"	"Caucasian"
"4206"	"Female"	"AfricanAmerican"
"4207"	"Male"	"Other"
"4208"	"Female"	"Caucasian"
"4209"	"Male"	"Caucasian"
"4210"	"Female"	"Caucasian"
"4211"	"Female"	"AfricanAmerican"
"4212"	"Female"	"AfricanAmerican"
"4213"	"Male"	"Caucasian"
"4214"	"Male"	"Caucasian"
"4215"	"Male"	"Caucasian"
"4216"	"Female"	"Caucasian"
"4217"	"Male"	"Caucasian"
"4218"	"Male"	"AfricanAmerican"
"4219"	"Female"	"Caucasian"
"4220"	"Male"	"Caucasian"
"4221"	"Male"	"Caucasian"
"4222"	"Female"	"Caucasian"
"4223"	"Male"	"Caucasian"
"4224"	"Male"	"Caucasian"
"4225"	"Male"	"Caucasian"
"4226"	"Female"	"Caucasian"
"4227"	"Female"	"AfricanAmerican"
"4228"	"Male"	"Caucasian"
"4229"	"Female"	"Caucasian"
"4230"	"Male"	"Caucasian"
"4231"	"Female"	"Caucasian"
"4232"	"Female"	"Hispanic"
"4233"	"Male"	"AfricanAmerican"
"4234"	"Female"	"Caucasian"
"4235"	"Female"	"Caucasian"
"4236"	"Male"	"AfricanAmerican"
"4237"	"Female"	"Caucasian"
"4238"	"Female"	"AfricanAmerican"
"4239"	"Female"	"Caucasian"
"4240"	"Male"	"Caucasian"
"4241"	"Female"	"Caucasian"
"4242"	"Male"	"Caucasian"
"4243"	"Female"	"Caucasian"
"4244"	"Male"	"AfricanAmerican"
"4245"	"Female"	"AfricanAmerican"
"4246"	"Female"	"Caucasian"
"4247"	"Female"	"Caucasian"
"4248"	"Male"	"AfricanAmerican"
"4249"	"Female"	"AfricanAmerican"
"4250"	"Female"	"AfricanAmerican"
"4251"	"Female"	"Caucasian"
"4252"	"Female"	"Caucasian"
"4253"	"Female"	"AfricanAmerican"
"4254"	"Male"	"Caucasian"
"4255"	"Male"	"Caucasian"
"4256"	"Male"	"AfricanAmerican"
"4257"	"Female"	"Caucasian"
"4258"	"Male"	"Caucasian"
"4259"	"Female"	"AfricanAmerican"
"4260"	"Male"	"Caucasian"
"4261"	"Female"	"Caucasian"
"4262"	"Female"	"Caucasian"
"4263"	"Female"	"Other"
"4264"	"Female"	"Caucasian"
"4265"	"Female"	"Caucasian"
"4266"	"Male"	"Caucasian"
"4267"	"Female"	"Caucasian"
"4268"	"Female"	"Caucasian"
"4269"	"Female"	"Caucasian"
"4270"	"Male"	"Caucasian"
"4271"	"Female"	"Caucasian"
"4272"	"Male"	"Hispanic"
"4273"	"Male"	"AfricanAmerican"
"4274"	"Female"	"Caucasian"
"4275"	"Male"	"AfricanAmerican"
"4276"	"Male"	"Caucasian"
"4277"	"Female"	"AfricanAmerican"
"4278"	"Male"	"AfricanAmerican"
"4279"	"Female"	"?"
"4280"	"Male"	"Caucasian"
"4281"	"Female"	"Caucasian"
"4282"	"Male"	"Caucasian"
"4283"	"Male"	"Caucasian"
"4284"	"Female"	"Caucasian"
"4285"	"Female"	"Caucasian"
"4286"	"Male"	"Caucasian"
"4287"	"Female"	"Caucasian"
"4288"	"Male"	"Caucasian"
"4289"	"Male"	"Caucasian"
"4290"	"Female"	"Other"
"4291"	"Male"	"AfricanAmerican"
"4292"	"Male"	"Caucasian"
"4293"	"Female"	"Caucasian"
"4294"	"Male"	"Caucasian"
"4295"	"Male"	"Caucasian"
"4296"	"Male"	"Caucasian"
"4297"	"Female"	"Caucasian"
"4298"	"Female"	"Caucasian"
"4299"	"Male"	"Caucasian"
"4300"	"Female"	"Caucasian"
"4301"	"Female"	"AfricanAmerican"
"4302"	"Female"	"Caucasian"
"4303"	"Female"	"Caucasian"
"4304"	"Female"	"Caucasian"
"4305"	"Female"	"AfricanAmerican"
"4306"	"Female"	"AfricanAmerican"
"4307"	"Female"	"?"
"4308"	"Male"	"Caucasian"
"4309"	"Female"	"Caucasian"
"4310"	"Female"	"AfricanAmerican"
"4311"	"Male"	"Caucasian"
"4312"	"Female"	"AfricanAmerican"
"4313"	"Male"	"Caucasian"
"4314"	"Female"	"Caucasian"
"4315"	"Male"	"Caucasian"
"4316"	"Male"	"Caucasian"
"4317"	"Female"	"Caucasian"
"4318"	"Female"	"Caucasian"
"4319"	"Female"	"AfricanAmerican"
"4320"	"Male"	"Caucasian"
"4321"	"Female"	"AfricanAmerican"
"4322"	"Female"	"Caucasian"
"4323"	"Male"	"Caucasian"
"4324"	"Female"	"Caucasian"
"4325"	"Male"	"Caucasian"
"4326"	"Female"	"Caucasian"
"4327"	"Male"	"AfricanAmerican"
"4328"	"Female"	"AfricanAmerican"
"4329"	"Male"	"Caucasian"
"4330"	"Female"	"Caucasian"
"4331"	"Male"	"Caucasian"
"4332"	"Female"	"Caucasian"
"4333"	"Male"	"AfricanAmerican"
"4334"	"Female"	"AfricanAmerican"
"4335"	"Male"	"Caucasian"
"4336"	"Female"	"Caucasian"
"4337"	"Female"	"Caucasian"
"4338"	"Male"	"AfricanAmerican"
"4339"	"Female"	"Caucasian"
"4340"	"Male"	"Caucasian"
"4341"	"Female"	"Caucasian"
"4342"	"Female"	"AfricanAmerican"
"4343"	"Male"	"Caucasian"
"4344"	"Male"	"Caucasian"
"4345"	"Female"	"Caucasian"
"4346"	"Female"	"Caucasian"
"4347"	"Male"	"Caucasian"
"4348"	"Male"	"AfricanAmerican"
"4349"	"Female"	"Caucasian"
"4350"	"Female"	"AfricanAmerican"
"4351"	"Female"	"Caucasian"
"4352"	"Female"	"Caucasian"
"4353"	"Female"	"AfricanAmerican"
"4354"	"Female"	"AfricanAmerican"
"4355"	"Female"	"Caucasian"
"4356"	"Male"	"Caucasian"
"4357"	"Female"	"Caucasian"
"4358"	"Female"	"Caucasian"
"4359"	"Male"	"Other"
"4360"	"Female"	"Caucasian"
"4361"	"Male"	"Caucasian"
"4362"	"Female"	"AfricanAmerican"
"4363"	"Male"	"Caucasian"
"4364"	"Female"	"Caucasian"
"4365"	"Female"	"Caucasian"
"4366"	"Female"	"AfricanAmerican"
"4367"	"Male"	"Caucasian"
"4368"	"Female"	"AfricanAmerican"
"4369"	"Female"	"Caucasian"
"4370"	"Female"	"Caucasian"
"4371"	"Female"	"Caucasian"
"4372"	"Male"	"Caucasian"
"4373"	"Male"	"AfricanAmerican"
"4374"	"Female"	"Caucasian"
"4375"	"Female"	"Hispanic"
"4376"	"Male"	"AfricanAmerican"
"4377"	"Male"	"Caucasian"
"4378"	"Male"	"Caucasian"
"4379"	"Female"	"Caucasian"
"4380"	"Female"	"Caucasian"
"4381"	"Female"	"Caucasian"
"4382"	"Female"	"Caucasian"
"4383"	"Female"	"Caucasian"
"4384"	"Female"	"Caucasian"
"4385"	"Female"	"Caucasian"
"4386"	"Female"	"Caucasian"
"4387"	"Female"	"Caucasian"
"4388"	"Male"	"AfricanAmerican"
"4389"	"Female"	"AfricanAmerican"
"4390"	"Male"	"Caucasian"
"4391"	"Female"	"Caucasian"
"4392"	"Male"	"Caucasian"
"4393"	"Male"	"Caucasian"
"4394"	"Female"	"Caucasian"
"4395"	"Female"	"Caucasian"
"4396"	"Female"	"Caucasian"
"4397"	"Female"	"Caucasian"
"4398"	"Female"	"Caucasian"
"4399"	"Female"	"Caucasian"
"4400"	"Male"	"Caucasian"
"4401"	"Female"	"Caucasian"
"4402"	"Male"	"AfricanAmerican"
"4403"	"Female"	"AfricanAmerican"
"4404"	"Female"	"Caucasian"
"4405"	"Female"	"AfricanAmerican"
"4406"	"Male"	"Caucasian"
"4407"	"Female"	"Caucasian"
"4408"	"Female"	"AfricanAmerican"
"4409"	"Male"	"Caucasian"
"4410"	"Male"	"AfricanAmerican"
"4411"	"Female"	"AfricanAmerican"
"4412"	"Female"	"Caucasian"
"4413"	"Female"	"Caucasian"
"4414"	"Female"	"Caucasian"
"4415"	"Female"	"Caucasian"
"4416"	"Female"	"Caucasian"
"4417"	"Male"	"AfricanAmerican"
"4418"	"Female"	"AfricanAmerican"
"4419"	"Male"	"Caucasian"
"4420"	"Male"	"Caucasian"
"4421"	"Female"	"Caucasian"
"4422"	"Male"	"Caucasian"
"4423"	"Female"	"Caucasian"
"4424"	"Female"	"Caucasian"
"4425"	"Male"	"Caucasian"
"4426"	"Male"	"AfricanAmerican"
"4427"	"Male"	"AfricanAmerican"
"4428"	"Female"	"Caucasian"
"4429"	"Male"	"Caucasian"
"4430"	"Male"	"Caucasian"
"4431"	"Female"	"AfricanAmerican"
"4432"	"Female"	"Caucasian"
"4433"	"Male"	"Caucasian"
"4434"	"Female"	"Caucasian"
"4435"	"Female"	"AfricanAmerican"
"4436"	"Male"	"Caucasian"
"4437"	"Male"	"Caucasian"
"4438"	"Female"	"Caucasian"
"4439"	"Male"	"Caucasian"
"4440"	"Female"	"Caucasian"
"4441"	"Female"	"Other"
"4442"	"Male"	"Caucasian"
"4443"	"Female"	"Caucasian"
"4444"	"Male"	"Caucasian"
"4445"	"Male"	"Caucasian"
"4446"	"Female"	"Caucasian"
"4447"	"Female"	"Caucasian"
"4448"	"Female"	"Caucasian"
"4449"	"Female"	"Caucasian"
"4450"	"Male"	"Caucasian"
"4451"	"Male"	"Caucasian"
"4452"	"Female"	"Caucasian"
"4453"	"Male"	"Caucasian"
"4454"	"Female"	"Caucasian"
"4455"	"Female"	"Caucasian"
"4456"	"Female"	"AfricanAmerican"
"4457"	"Female"	"AfricanAmerican"
"4458"	"Male"	"Caucasian"
"4459"	"Male"	"Caucasian"
"4460"	"Female"	"AfricanAmerican"
"4461"	"Male"	"Caucasian"
"4462"	"Male"	"Caucasian"
"4463"	"Female"	"?"
"4464"	"Female"	"AfricanAmerican"
"4465"	"Male"	"AfricanAmerican"
"4466"	"Male"	"AfricanAmerican"
"4467"	"Female"	"Caucasian"
"4468"	"Female"	"Caucasian"
"4469"	"Female"	"Caucasian"
"4470"	"Female"	"AfricanAmerican"
"4471"	"Female"	"Caucasian"
"4472"	"Male"	"Other"
"4473"	"Female"	"Caucasian"
"4474"	"Female"	"Caucasian"
"4475"	"Female"	"AfricanAmerican"
"4476"	"Male"	"Caucasian"
"4477"	"Female"	"Caucasian"
"4478"	"Female"	"AfricanAmerican"
"4479"	"Male"	"Caucasian"
"4480"	"Female"	"AfricanAmerican"
"4481"	"Female"	"AfricanAmerican"
"4482"	"Female"	"AfricanAmerican"
"4483"	"Male"	"Caucasian"
"4484"	"Male"	"Caucasian"
"4485"	"Male"	"Caucasian"
"4486"	"Male"	"Hispanic"
"4487"	"Female"	"AfricanAmerican"
"4488"	"Female"	"Caucasian"
"4489"	"Male"	"Caucasian"
"4490"	"Female"	"Caucasian"
"4491"	"Male"	"AfricanAmerican"
"4492"	"Female"	"Caucasian"
"4493"	"Female"	"Caucasian"
"4494"	"Female"	"AfricanAmerican"
"4495"	"Female"	"AfricanAmerican"
"4496"	"Male"	"AfricanAmerican"
"4497"	"Female"	"Caucasian"
"4498"	"Male"	"Caucasian"
"4499"	"Male"	"Caucasian"
"4500"	"Male"	"Caucasian"
"4501"	"Female"	"AfricanAmerican"
"4502"	"Female"	"Caucasian"
"4503"	"Male"	"Caucasian"
"4504"	"Female"	"?"
"4505"	"Male"	"Caucasian"
"4506"	"Female"	"Caucasian"
"4507"	"Female"	"Caucasian"
"4508"	"Male"	"Hispanic"
"4509"	"Male"	"Caucasian"
"4510"	"Female"	"Caucasian"
"4511"	"Male"	"Caucasian"
"4512"	"Male"	"Caucasian"
"4513"	"Male"	"Hispanic"
"4514"	"Male"	"Caucasian"
"4515"	"Male"	"Caucasian"
"4516"	"Male"	"Caucasian"
"4517"	"Male"	"Caucasian"
"4518"	"Male"	"Caucasian"
"4519"	"Female"	"Caucasian"
"4520"	"Female"	"Caucasian"
"4521"	"Female"	"Caucasian"
"4522"	"Female"	"Caucasian"
"4523"	"Male"	"Caucasian"
"4524"	"Female"	"Caucasian"
"4525"	"Female"	"Caucasian"
"4526"	"Female"	"Caucasian"
"4527"	"Male"	"AfricanAmerican"
"4528"	"Male"	"Caucasian"
"4529"	"Female"	"Caucasian"
"4530"	"Male"	"Caucasian"
"4531"	"Male"	"Other"
"4532"	"Male"	"Caucasian"
"4533"	"Female"	"AfricanAmerican"
"4534"	"Female"	"AfricanAmerican"
"4535"	"Female"	"Caucasian"
"4536"	"Female"	"Caucasian"
"4537"	"Male"	"Caucasian"
"4538"	"Male"	"Caucasian"
"4539"	"Female"	"Caucasian"
"4540"	"Female"	"AfricanAmerican"
"4541"	"Female"	"AfricanAmerican"
"4542"	"Female"	"Caucasian"
"4543"	"Female"	"Caucasian"
"4544"	"Male"	"Caucasian"
"4545"	"Female"	"Caucasian"
"4546"	"Female"	"AfricanAmerican"
"4547"	"Female"	"Caucasian"
"4548"	"Male"	"Caucasian"
"4549"	"Male"	"Caucasian"
"4550"	"Male"	"Caucasian"
"4551"	"Female"	"Caucasian"
"4552"	"Male"	"Caucasian"
"4553"	"Female"	"AfricanAmerican"
"4554"	"Female"	"Caucasian"
"4555"	"Female"	"AfricanAmerican"
"4556"	"Female"	"AfricanAmerican"
"4557"	"Male"	"Caucasian"
"4558"	"Male"	"Caucasian"
"4559"	"Female"	"Caucasian"
"4560"	"Male"	"Caucasian"
"4561"	"Female"	"Caucasian"
"4562"	"Male"	"Caucasian"
"4563"	"Female"	"Caucasian"
"4564"	"Female"	"Caucasian"
"4565"	"Female"	"Caucasian"
"4566"	"Female"	"Caucasian"
"4567"	"Female"	"Caucasian"
"4568"	"Female"	"Caucasian"
"4569"	"Female"	"Caucasian"
"4570"	"Male"	"Caucasian"
"4571"	"Male"	"AfricanAmerican"
"4572"	"Male"	"Caucasian"
"4573"	"Female"	"Caucasian"
"4574"	"Female"	"Caucasian"
